Player,Injury,Start Date,Return Date,Days Missed,Injury Category
Sam Hauser,placed on IL,2021-10-22,2021-11-20,29,Unknown
Sam Hauser,NBA health and safety protocols,2021-12-17,2021-12-27,10,Unknown
Sam Merrill,sprained right ankle,2021-06-09,2021-06-13,4,Ankle
Sam Merrill,sprained left ankle,2021-11-19,2022-01-01,43,Ankle
Sam Merrill,sprained right ankle,2021-07-14,2021-07-20,6,Ankle
Sam Merrill,sprained left ankle,2021-01-03,2021-01-08,5,Ankle
Sandro Mamukelashvili,concussion,2022-11-02,2022-11-07,5,Head
Sandro Mamukelashvili,illness,2021-12-22,2022-01-01,10,Unknown
Sandro Mamukelashvili,NBA health and safety protocols,2023-01-11,2023-01-12,1,Unknown
Sandro Mamukelashvili,placed on IL,2021-11-05,2021-11-24,19,Unknown
Santi Aldama,sore right foot,2022-02-07,2022-02-12,5,Foot
Santi Aldama,placed on IL,2022-04-09,2022-04-10,1,Unknown
Santi Aldama,illness,2022-11-25,2022-11-27,2,Unknown
Santi Aldama,right calf injury / sore right ankle,2021-12-17,2021-12-31,14,Ankle
Santi Aldama,sore left elbow,2023-04-07,2023-04-16,9,Elbow
Sasha Kaun,placed on IL,2016-04-05,2016-04-06,1,Unknown
Sasha Kaun,placed on IL,2015-12-28,2015-12-29,1,Unknown
Sasha Kaun,placed on IL,2016-01-02,2016-01-12,10,Unknown
Sasha Kaun,placed on IL,2015-12-23,2015-12-26,3,Unknown
Sasha Kaun,placed on IL,2016-03-31,2016-04-03,3,Unknown
Sasha Kaun,placed on IL,2016-01-18,2016-02-03,16,Unknown
Scottie Barnes,sore right knee,2022-01-11,2022-01-14,3,Knee
Scottie Barnes,right knee tendinitis,2021-12-31,2022-01-02,2,Knee
Scottie Barnes,sprained left ankle,2022-04-18,2022-04-23,5,Ankle
Scottie Barnes,sprained right ankle,2022-10-24,2022-10-26,2,Ankle
Scottie Barnes,left knee injury,2022-11-23,2022-11-28,5,Knee
Scottie Barnes,NBA health and safety protocols,2021-12-21,2021-12-30,9,Unknown
Scottie Barnes,sore left wrist,2023-03-24,2023-03-26,2,Wrist
Scottie Barnes,sprained right thumb,2021-11-01,2021-11-04,3,Unknown
Scottie Lewis,placed on IL,2021-10-20,2021-12-05,46,Unknown
Scottie Lewis,NBA health and safety protocols,2021-12-27,2022-01-05,9,Unknown
Scotty Hopson,placed on IL,2022-01-05,2022-01-06,1,Unknown
Sean Kilpatrick,strained left hamstring,2017-03-16,2017-03-28,12,Hamstring
Sean Kilpatrick,illness,2017-10-24,2017-10-27,3,Unknown
Sean McDermott,placed on IL,2021-04-26,2021-04-30,4,Unknown
Sean McDermott,placed on IL,2021-03-17,2021-03-26,9,Unknown
Sean McDermott,placed on IL,2021-02-22,2021-03-15,21,Unknown
Sean McDermott,left shoulder injury,2021-01-29,2021-02-14,16,Shoulder
Sekou Doumbouya,NBA health and safety protocols,2022-01-18,2022-01-27,9,Unknown
Sekou Doumbouya,placed on IL,2019-10-23,2019-11-23,31,Unknown
Sekou Doumbouya,placed on IL,2019-11-25,2019-12-01,6,Unknown
Sekou Doumbouya,placed on IL,2019-12-06,2019-12-20,14,Unknown
Sekou Doumbouya,illness,2019-12-26,2019-12-30,4,Unknown
Sekou Doumbouya,concussion,2021-02-12,2021-02-19,7,Head
Sekou Doumbouya,migraine headache,2021-03-31,2021-04-01,1,Unknown
Sekou Doumbouya,concussion,2021-04-18,2021-04-20,2,Head
Sekou Doumbouya,placed on IL,2021-10-22,2021-11-04,13,Unknown
Sekou Doumbouya,sore right foot,2021-11-15,2021-11-16,1,Foot
Semaj Christon,placed on IL,2017-01-11,2017-01-29,18,Unknown
Semaj Christon,concussion,2016-11-20,2016-11-22,2,Head
Semi Ojeleye,strained left calf,2021-10-18,2021-10-27,9,Calf
Semi Ojeleye,sore back,2017-12-25,2018-01-03,9,Back
Semi Ojeleye,placed on IL,2021-10-31,2021-11-02,2,Unknown
Semi Ojeleye,right calf injury,2021-11-20,2021-12-18,28,Calf
Semi Ojeleye,left side injury,2021-03-25,2021-04-05,11,Unknown
Semi Ojeleye,NBA health and safety protocols,2021-12-30,2022-01-05,6,Unknown
Serge Ibaka,illness,2020-02-10,2020-02-12,2,Unknown
Serge Ibaka,illness,2022-05-09,2022-05-10,1,Unknown
Serge Ibaka,illness,2022-03-26,2022-03-28,2,Unknown
Serge Ibaka,tightness in lower back,2021-03-15,2021-05-14,60,Back
Serge Ibaka,illness,2021-01-17,2021-01-19,2,Unknown
Serge Ibaka,bruised right knee,2020-08-10,2020-08-17,7,Knee
Serge Ibaka,sore right knee,2020-02-28,2020-03-05,6,Knee
Serge Ibaka,sprained right ankle,2019-11-09,2019-12-01,22,Ankle
Serge Ibaka,placed on IL for rest,2018-04-09,2018-04-11,2,Unknown
Serge Ibaka,illness,2022-04-10,2022-04-16,6,Unknown
Serge Ibaka,placed on IL for rest,2016-03-18,2016-03-19,1,Unknown
Serge Ibaka,left calf injury,2014-05-19,2014-05-25,6,Calf
Serge Ibaka,illness,2022-11-27,2022-12-07,10,Unknown
Serge Ibaka,sore left knee,2017-12-17,2017-12-20,3,Knee
Serge Ibaka,swelling in left knee,2017-11-17,2017-11-19,2,Knee
Serge Ibaka,placed on IL,2016-03-29,2016-03-31,2,Unknown
Sergey Karasev,placed on IL,2014-02-01,2014-02-12,11,Unknown
Sergey Karasev,placed on IL,2014-02-18,2014-02-23,5,Unknown
Sergey Karasev,placed on IL,2014-03-08,2014-03-18,10,Unknown
Sergey Karasev,placed on IL,2014-12-05,2014-12-08,3,Unknown
Sergey Karasev,placed on IL,2014-11-09,2014-11-22,13,Unknown
Sergey Karasev,placed on IL,2016-03-22,2016-03-24,2,Unknown
Seth Curry,illness,2022-12-26,2022-12-28,2,Unknown
Seth Curry,left ankle injury,2022-11-13,2022-11-15,2,Ankle
Seth Curry,left ankle injury,2022-11-23,2022-11-23,0,Ankle
Seth Curry,sore right knee,2023-01-26,2023-01-28,2,Knee
Seth Curry,sprained left ankle,2020-03-08,2020-07-31,145,Ankle
Seth Curry,tightness in lower back,2020-03-02,2020-03-04,2,Back
Seth Curry,left adductor injury,2023-02-06,2023-02-15,9,Unknown
Seth Curry,sprained left ankle,2022-10-19,2022-10-29,10,Ankle
Seth Curry,placed on IL,2022-10-31,2022-11-05,5,Unknown
Seth Curry,right leg injury,2020-08-11,2020-08-13,2,Unknown
Seth Curry,COVID-19,2021-01-08,2021-01-19,11,Unknown
Seth Curry,conditioning,2021-01-20,2021-01-22,2,Unknown
Seth Curry,sore left ankle,2021-02-23,2021-02-25,2,Ankle
Seth Curry,left knee injury,2020-02-03,2020-02-07,4,Knee
Seth Curry,illness,2019-11-20,2019-11-24,4,Unknown
Seth Curry,right leg injury,2020-08-04,2020-08-08,4,Unknown
Seth Curry,left shoulder injury,2017-03-27,2017-03-29,2,Shoulder
Seth Curry,sprained right ankle,2015-11-09,2015-11-13,4,Ankle
Seth Curry,sprained left ankle,2021-03-19,2021-03-25,6,Ankle
Seth Curry,left hip flexor injury,2021-05-08,2021-05-10,2,Hip
Seth Curry,hip injury,2021-05-16,2021-05-23,7,Hip
Seth Curry,sore left ankle,2022-01-10,2022-01-12,2,Ankle
Seth Curry,sore left ankle,2022-01-21,2022-01-29,8,Ankle
Seth Curry,right knee injury,2018-11-16,2018-11-23,7,Knee
Shabazz Muhammad,sprained right ankle,2018-04-11,2018-04-15,4,Ankle
Shabazz Muhammad,illness,2017-01-06,2017-01-07,1,Unknown
Shabazz Muhammad,placed on IL,2015-01-21,2015-02-09,19,Unknown
Shabazz Muhammad,sore right knee,2016-11-13,2016-11-19,6,Knee
Shabazz Muhammad,placed on IL,2014-01-25,2014-01-27,2,Unknown
Shabazz Napier,placed on IL,2014-12-14,2014-12-16,2,Unknown
Shabazz Napier,placed on IL,2016-04-06,2016-04-08,2,Unknown
Shabazz Napier,sore left big toe,2018-02-04,2018-02-05,1,Foot
Shabazz Napier,strained right hamstring,2018-10-17,2018-10-24,7,Hamstring
Shabazz Napier,right hamstring injury,2019-03-16,2019-03-17,1,Hamstring
Shabazz Napier,illness,2019-03-19,2019-03-22,3,Unknown
Shabazz Napier,strained right hamstring,2019-11-18,2019-11-20,2,Hamstring
Shabazz Napier,placed on IL,2019-11-25,2019-11-27,2,Unknown
Shabazz Napier,illness,2019-12-23,2019-12-26,3,Unknown
Shabazz Napier,placed on IL,2016-02-21,2016-02-28,7,Unknown
Shabazz Napier,placed on IL,2016-03-31,2016-04-03,3,Unknown
Shai Gilgeous-Alexander,strained abdominal,2023-03-12,2023-03-14,2,Unknown
Shai Gilgeous-Alexander,right calf injury,2020-08-10,2020-08-12,2,Calf
Shai Gilgeous-Alexander,sprained left ankle,2023-03-28,2023-03-31,3,Ankle
Shai Gilgeous-Alexander,bruised right hip,2020-03-08,2020-03-11,3,Hip
Shai Gilgeous-Alexander,NBA health and safety protocols,2023-02-28,2023-03-04,4,Unknown
Shai Gilgeous-Alexander,sore right ankle,2023-02-24,2023-02-28,4,Ankle
Shai Gilgeous-Alexander,sore right ankle,2022-03-20,2022-03-21,1,Ankle
Shai Gilgeous-Alexander,bruised left hip,2022-11-30,2022-12-03,3,Hip
Shai Gilgeous-Alexander,NBA health and safety protocols,2022-01-01,2022-01-05,4,Unknown
Shai Gilgeous-Alexander,sore right ankle,2021-12-29,2021-12-31,2,Ankle
Shai Gilgeous-Alexander,concussion,2021-12-02,2021-12-06,4,Head
Shai Gilgeous-Alexander,sprained right ankle,2021-11-22,2021-11-26,4,Ankle
Shai Gilgeous-Alexander,bruised left quadricep,2021-03-12,2021-03-14,2,Unknown
Shai Gilgeous-Alexander,sprained right ankle,2022-01-29,2022-02-23,25,Ankle
Shake Milton,placed on IL,2019-01-29,2019-02-02,4,Unknown
Shake Milton,sprained right ankle,2021-10-19,2021-10-28,9,Ankle
Shake Milton,left knee injury,2019-10-30,2019-11-12,13,Knee
Shake Milton,placed on IL,2019-01-15,2019-01-26,11,Unknown
Shake Milton,NBA health and safety protocols,2021-01-14,2021-01-14,0,Unknown
Shake Milton,placed on IL,2018-11-28,2018-11-30,2,Unknown
Shake Milton,placed on IL,2018-11-14,2018-11-21,7,Unknown
Shake Milton,placed on IL,2018-10-23,2018-11-12,20,Unknown
Shake Milton,placed on IL,2018-12-05,2019-01-05,31,Unknown
Shake Milton,sprained left ankle,2021-02-11,2021-02-21,10,Ankle
Shake Milton,NBA health and safety protocols,2021-12-19,2021-12-30,11,Unknown
Shake Milton,back injury,2022-01-04,2022-02-11,38,Back
Shane Battier,sore quadriceps,2014-01-04,2014-01-15,11,Unknown
Shane Larkin,sprained right ankle,2014-01-13,2014-01-15,2,Ankle
Shane Larkin,sore right knee,2018-02-06,2018-02-24,18,Knee
Shane Larkin,illness,2018-03-31,2018-04-06,6,Unknown
Shane Larkin,sore left knee,2017-12-21,2017-12-23,2,Knee
Shaq Buchanan,NBA health and safety protocols,2021-12-31,2022-01-04,4,Unknown
Shaquille Harrison,NBA health and safety protocols,2021-04-09,2021-04-15,6,Unknown
Sharife Cooper,NBA health and safety protocols,2021-12-23,2022-01-01,9,Unknown
Shaun Livingston,bruised left knee,2018-10-21,2018-10-24,3,Knee
Shaun Livingston,placed on IL,2015-03-24,2015-03-27,3,Unknown
Shaun Livingston,sore left knee,2019-04-10,2019-04-12,2,Knee
Shaun Livingston,placed on IL for rest,2016-12-08,2016-12-10,2,Unknown
Shaun Livingston,sore right foot,2018-10-28,2018-11-12,15,Foot
Shaun Livingston,strained back,2017-02-02,2017-02-04,2,Back
Shaun Livingston,bruised pelvis,2018-12-14,2018-12-17,3,Unknown
Shaun Livingston,sore left knee,2019-01-08,2019-01-11,3,Knee
Shaun Livingston,placed on IL for rest,2017-01-22,2017-01-23,1,Unknown
Shaun Livingston,placed on IL for rest,2018-03-02,2018-03-06,4,Unknown
Shaun Livingston,sore right foot / knee,2018-04-07,2018-04-08,1,Knee
Shaun Livingston,sore right knee,2017-12-18,2017-12-22,4,Knee
Shaun Livingston,placed on IL,2019-02-13,2019-02-21,8,Unknown
Shaun Livingston,placed on IL,2017-11-04,2017-11-06,2,Unknown
Shaun Livingston,sore right knee,2017-12-23,2017-12-25,2,Knee
Shaun Livingston,hip injury,2015-11-17,2015-11-20,3,Hip
Shavlik Randolph,waived,2015-03-04,2015-03-06,2,Unknown
Shavlik Randolph,strained hamstring,2015-02-01,2015-02-20,19,Hamstring
Shawn Marion,strained left hip,2015-02-24,2015-03-16,20,Hip
Shawn Marion,bruised right shoulder,2014-01-31,2014-02-05,5,Shoulder
Shawn Marion,bruised right shoulder,2014-01-08,2014-01-13,5,Shoulder
Shayne Whittington,placed on IL,2015-02-20,2015-03-04,12,Unknown
Shayne Whittington,placed on IL,2015-01-29,2015-01-31,2,Unknown
Shayne Whittington,placed on IL,2015-01-23,2015-01-25,2,Unknown
Shayne Whittington,placed on IL,2015-03-06,2015-03-10,4,Unknown
Shayne Whittington,placed on IL,2015-03-16,2015-03-23,7,Unknown
Shayne Whittington,placed on IL,2016-04-08,2016-04-12,4,Unknown
Shayne Whittington,placed on IL,2016-03-19,2016-04-06,18,Unknown
Shayne Whittington,placed on IL,2016-01-02,2016-01-26,24,Unknown
Shayne Whittington,placed on IL,2015-11-03,2015-12-31,58,Unknown
Sheldon McClellan / Sheldon Mac,placed on IL,2017-03-15,2017-03-17,2,Unknown
Sheldon McClellan / Sheldon Mac,placed on IL,2017-03-11,2017-03-13,2,Unknown
Sheldon McClellan / Sheldon Mac,placed on IL,2017-04-08,2017-04-12,4,Unknown
Sheldon McClellan / Sheldon Mac,placed on IL,2017-03-24,2017-03-25,1,Unknown
Sheldon McClellan / Sheldon Mac,placed on IL,2017-03-29,2017-03-31,2,Unknown
Sheldon McClellan / Sheldon Mac,placed on IL  surgery to repair torn left Achilles tendon,2017-10-18,2018-02-08,113,Ankle
Shelvin Mack,placed on IL,2019-03-15,2019-03-19,4,Unknown
Shelvin Mack,sprained left ankle,2017-03-05,2017-03-27,22,Ankle
Shelvin Mack,strained left calf,2015-01-19,2015-02-20,32,Calf
Simone Fontecchio,toe injury,2023-03-27,2023-03-29,2,Foot
Sindarius Thornwell,NBA health and safety protocols,2021-01-02,2021-01-08,6,Unknown
Skal Labissiere,placed on IL,2018-11-10,2018-11-12,2,Unknown
Skal Labissiere,placed on IL,2018-11-24,2018-11-25,1,Unknown
Skal Labissiere,placed on IL,2016-10-26,2016-12-14,49,Unknown
Skal Labissiere,placed on IL,2018-11-07,2018-11-09,2,Unknown
Skal Labissiere,placed on IL,2018-10-29,2018-10-30,1,Unknown
Skal Labissiere,placed on IL,2018-11-29,2018-12-17,18,Unknown
Skal Labissiere,placed on IL,2017-01-03,2017-01-18,15,Unknown
Skal Labissiere,strained left shoulder,2018-01-28,2018-02-22,25,Shoulder
Skal Labissiere,placed on IL,2017-12-08,2017-12-10,2,Unknown
Skal Labissiere,strained left shoulder,2018-01-17,2018-01-19,2,Shoulder
Skal Labissiere,bruised left hip,2018-03-11,2018-03-16,5,Hip
Skylar Mays,illness,2022-03-22,2022-03-31,9,Unknown
Solomon Hill,right hamstring injury,2021-12-06,2022-01-19,44,Hamstring
Solomon Hill,placed on IL,2014-04-11,2014-04-16,5,Unknown
Solomon Hill,placed on IL,2014-02-18,2014-03-07,17,Unknown
Solomon Hill,placed on IL,2014-01-24,2014-02-07,14,Unknown
Solomon Hill,placed on IL,2014-01-10,2014-01-22,12,Unknown
Solomon Hill,placed on IL  surgery to repair torn left hamstring,2017-10-17,2018-03-18,152,Hamstring
Solomon Hill,placed on IL,2014-04-19,2014-05-18,29,Unknown
Solomon Jones,sprained left ankle,2014-01-02,2014-01-02,0,Ankle
Spencer Dinwiddie,placed on IL,2015-01-02,2015-01-24,22,Unknown
Spencer Dinwiddie,placed on IL,2015-12-22,2016-03-29,98,Unknown
Spencer Dinwiddie,right knee injury,2022-03-30,2022-03-31,1,Knee
Spencer Dinwiddie,right knee injury,2021-11-27,2021-11-29,2,Knee
Spencer Dinwiddie,placed on IL,2021-10-28,2021-10-30,2,Unknown
Spencer Dinwiddie,right knee injury,2022-03-19,2022-03-20,1,Knee
Spencer Dinwiddie,NBA health and safety protocols,2021-12-30,2022-01-06,7,Unknown
Spencer Dinwiddie,placed on IL,2016-12-18,2016-12-20,2,Unknown
Spencer Dinwiddie,placed on IL,2016-12-26,2016-12-28,2,Unknown
Spencer Dinwiddie,tightness in right hamstring,2017-11-11,2017-11-14,3,Hamstring
Spencer Dinwiddie,right thumb injury,2019-01-28,2019-03-01,32,Unknown
Spencer Dinwiddie,right knee injury,2021-11-18,2021-11-20,2,Knee
Spencer Dinwiddie,right knee injury,2021-12-16,2021-12-18,2,Knee
Spencer Dinwiddie,right knee injury,2021-12-06,2021-12-08,2,Knee
Spencer Hawes,bruised left knee,2014-12-13,2014-12-29,16,Knee
Spencer Hawes,strained lower back,2016-02-19,2016-03-14,24,Back
Spencer Hawes,placed on IL,2017-02-08,2017-02-10,2,Unknown
Spencer Hawes,placed on IL,2015-12-28,2016-01-01,4,Unknown
Spencer Hawes,placed on IL,2017-04-10,2017-04-12,2,Unknown
Stanley Johnson,strained right hip flexor,2018-01-03,2018-01-08,5,Hip
Stanley Johnson,back spasms,2018-03-07,2018-03-13,6,Back
Stanley Johnson,bruised left knee,2018-12-09,2018-12-12,3,Knee
Stanley Johnson,left groin injury,2019-11-18,2019-12-23,35,Groin
Stanley Johnson,left hip flexor injury,2017-11-08,2017-11-15,7,Hip
Stanley Johnson,hip injury,2018-01-13,2018-01-19,6,Hip
Stanley Johnson,NBA health and safety protocols,2021-12-11,2021-12-18,7,Unknown
Stephen Curry,flu,2020-03-07,2020-03-11,4,Unknown
Stephen Curry,bruised tailbone,2021-03-23,2021-03-29,6,Unknown
Stephen Curry,sore left ankle,2022-12-07,2022-12-10,3,Ankle
Stephen Curry,sprained MCL in right knee,2016-04-27,2016-05-09,12,Knee
Stephen Curry,stomach flu,2017-01-29,2017-02-01,3,Unknown
Stephen Curry,left leg injury,2023-02-05,2023-03-05,28,Unknown
Stephen Curry,bruised right thigh,2017-11-13,2017-11-16,3,Unknown
Stephen Curry,bruised right hand,2017-11-27,2017-11-29,2,Hand/Finger
Stephen Curry,sprained right ankle,2017-12-06,2018-01-13,38,Ankle
Stephen Curry,sprained right ankle,2018-03-09,2018-03-23,14,Ankle
Stephen Curry,sprained MCL in left knee,2018-03-25,2018-05-01,37,Knee
Stephen Curry,strained left groin,2018-11-10,2018-12-01,21,Groin
Stephen Curry,sprained right ankle,2016-04-18,2016-04-24,6,Ankle
Stephen Curry,placed on IL,2019-03-23,2019-03-24,1,Unknown
Stephen Curry,left shoulder injury,2022-12-15,2023-01-10,26,Shoulder
Stephen Curry,bruised left hip,2021-11-19,2021-11-20,1,Hip
Stephen Curry,placed on IL,2021-12-18,2021-12-20,2,Unknown
Stephen Curry,bruised left quadricep,2022-01-06,2022-01-08,2,Unknown
Stephen Curry,right hand injury,2022-01-15,2022-01-18,3,Hand/Finger
Stephen Curry,toe injury,2022-02-01,2022-02-02,1,Foot
Stephen Curry,sore left hand,2022-03-07,2022-03-08,1,Hand/Finger
Stephen Curry,sprained left foot,2022-03-17,2022-04-16,30,Foot
Stephen Curry,sore right elbow,2022-11-21,2022-11-23,2,Elbow
Stephen Curry,sprained right ankle,2019-04-10,2019-04-12,2,Ankle
Stephen Curry,fractured left hand,2019-11-01,2020-03-04,124,Hand/Finger
Stephen Zimmerman Jr.,placed on IL,2016-12-16,2016-12-22,6,Unknown
Stephen Zimmerman Jr.,placed on IL,2017-04-08,2017-04-12,4,Unknown
Stephen Zimmerman Jr.,placed on IL,2017-03-20,2017-03-22,2,Unknown
Stephen Zimmerman Jr.,placed on IL,2017-01-01,2017-02-13,43,Unknown
Stephen Zimmerman Jr.,placed on IL,2016-11-29,2016-12-10,11,Unknown
Stephen Zimmerman Jr.,placed on IL,2016-10-26,2016-10-28,2,Unknown
Stephen Zimmerman Jr.,placed on IL,2016-11-14,2016-11-16,2,Unknown
Stephen Zimmerman Jr.,placed on IL,2016-11-11,2016-11-13,2,Unknown
Stephen Zimmerman Jr.,placed on IL,2016-11-03,2016-11-09,6,Unknown
Stephen Zimmerman Jr.,placed on IL,2016-10-29,2016-11-01,3,Unknown
Stephen Zimmerman Jr.,placed on IL,2016-11-23,2016-11-25,2,Unknown
Sterling Brown,sore left foot,2022-01-19,2022-02-10,22,Foot
Sterling Brown,NBA health and safety protocols,2022-03-25,2022-04-04,10,Unknown
Sterling Brown,sprained left ankle,2021-10-28,2021-10-31,3,Ankle
Sterling Brown,illness,2020-01-24,2020-01-27,3,Unknown
Sterling Brown,sprained right shoulder,2019-11-29,2019-12-04,5,Shoulder
Sterling Brown,right wrist injury,2019-02-25,2019-03-19,22,Wrist
Sterling Brown,placed on IL,2018-11-14,2018-11-16,2,Unknown
Sterling Brown,placed on IL,2017-11-28,2018-04-11,134,Unknown
Sterling Brown,placed on IL,2017-11-10,2017-11-22,12,Unknown
Sterling Brown,sore left foot,2021-12-07,2021-12-19,12,Foot
Steve Nash,back injury,2014-10-28,2015-04-01,155,Back
Steve Nash,nerve root irritation,2014-03-03,2014-03-21,18,Unknown
Steve Novak,appendectomy,2015-02-25,2015-03-13,16,Unknown
Steve Novak,placed on IL,2016-11-06,2016-11-19,13,Unknown
Steve Novak,placed on IL,2015-10-28,2015-10-30,2,Unknown
Steve Novak,placed on IL,2015-11-01,2015-11-13,12,Unknown
Steve Novak,placed on IL,2015-11-23,2015-11-30,7,Unknown
Steve Novak,placed on IL,2015-12-31,2016-01-04,4,Unknown
Steve Novak,placed on IL,2016-01-06,2016-01-22,16,Unknown
Steve Novak,placed on IL,2016-11-01,2016-11-05,4,Unknown
Steve Novak,placed on IL,2017-01-10,2017-02-01,22,Unknown
Steve Novak,placed on IL,2016-11-25,2016-11-27,2,Unknown
Steve Novak,placed on IL,2016-12-01,2016-12-15,14,Unknown
Steven Adams,toe injury,2021-04-26,2021-04-28,2,Foot
Steven Adams,left calf injury,2021-02-01,2021-02-03,2,Calf
Steven Adams,bruised lower left leg,2020-08-07,2020-08-12,5,Unknown
Steven Adams,NBA health and safety protocols,2022-01-07,2022-01-14,7,Unknown
Steven Adams,bruised right knee,2020-01-17,2020-01-18,1,Knee
Steven Adams,toe injury,2021-04-29,2021-05-04,5,Foot
Steven Adams,bruised left knee,2019-11-10,2019-11-12,2,Knee
Steven Adams,bruised left knee,2019-10-30,2019-11-05,6,Knee
Steven Adams,calf injury,2018-10-28,2018-10-30,2,Calf
Steven Adams,sprained left ankle,2020-01-22,2020-01-25,3,Ankle
Steven Adams,bruised right calf,2017-11-10,2017-11-17,7,Calf
Steven Adams,right hip injury,2022-12-04,2022-12-05,1,Hip
Steven Adams,sore left ankle,2022-04-10,2022-04-15,5,Ankle
Steven Adams,NBA health and safety protocols,2022-04-28,2022-05-06,8,Unknown
Steven Adams,sore right ankle,2022-11-07,2022-11-09,2,Ankle
Steven Adams,bruised left hip,2018-03-13,2018-03-16,3,Hip
Steven Adams,fractured right finger,2015-02-09,2015-03-08,27,Hand/Finger
Steven Adams,illness,2022-12-12,2022-12-15,3,Unknown
Steven Adams,illness,2023-01-08,2023-01-09,1,Unknown
Steven Adams,left calf injury,2022-04-01,2022-04-04,3,Calf
Steven Adams,concussion,2017-12-16,2017-12-20,4,Head
Sviatoslav Mykhailiuk / Svi Mykhailiuk,placed on IL,2019-03-03,2019-03-13,10,Unknown
Sviatoslav Mykhailiuk / Svi Mykhailiuk,placed on IL,2019-03-15,2019-03-24,9,Unknown
Sviatoslav Mykhailiuk / Svi Mykhailiuk,NBA health and safety protocols,2021-03-14,2021-03-16,2,Unknown
Sviatoslav Mykhailiuk / Svi Mykhailiuk,NBA health and safety protocols,2022-01-04,2022-01-06,2,Unknown
Sviatoslav Mykhailiuk / Svi Mykhailiuk,placed on IL,2019-03-26,2019-04-01,6,Unknown
Sviatoslav Mykhailiuk / Svi Mykhailiuk,placed on IL,2019-02-13,2019-03-02,17,Unknown
T.J. Leaf,sore left calf,2018-02-11,2018-02-23,12,Calf
T.J. Leaf,sore right knee,2020-01-24,2020-01-26,2,Knee
T.J. Leaf,sprained left ankle,2017-11-05,2017-11-07,2,Ankle
T.J. Leaf,placed on IL,2017-12-17,2017-12-23,6,Unknown
T.J. Leaf,sprained right ankle,2018-01-26,2018-01-29,3,Ankle
T.J. Leaf,illness,2021-05-07,2021-05-08,1,Unknown
T.J. McConnell,bruised/sprained left shoulder,2017-11-30,2017-12-12,12,Shoulder
T.J. McConnell,right groin injury,2019-11-16,2019-11-23,7,Groin
T.J. McConnell,right wrist injury,2021-12-02,2022-04-04,123,Wrist
T.J. McConnell,illness,2022-12-04,2022-12-07,3,Unknown
T.J. McConnell,sore back,2023-03-11,2023-03-16,5,Back
T.J. Warren,illness,2018-01-05,2018-01-07,2,Unknown
T.J. Warren,sore lower back,2018-01-14,2018-01-19,5,Back
T.J. Warren,tailbone injury / concussion,2018-02-28,2018-03-02,2,Head
T.J. Warren,back spasms,2018-03-08,2018-03-13,5,Back
T.J. Warren,lower back spasms,2018-11-04,2018-11-06,2,Back
T.J. Warren,sore right ankle,2018-11-30,2018-12-10,10,Ankle
T.J. Warren,concussion,2020-02-03,2020-02-08,5,Head
T.J. Warren,left leg injury,2020-03-06,2020-03-08,2,Unknown
T.J. Warren,sore right foot,2020-08-11,2020-08-18,7,Foot
T.J. Warren,foot injury,2022-10-19,2022-12-02,44,Foot
T.J. Warren,fractured left thumb,2014-10-29,2014-11-09,11,Unknown
T.J. Warren,bruised left shin,2023-01-28,2023-02-06,9,Unknown
T.J. Warren,illness,2015-11-18,2015-11-20,2,Unknown
T.J. Warren,illness,2017-04-02,2017-04-05,3,Unknown
T.J. Warren,illness,2016-11-19,2016-12-17,28,Unknown
T.J. Warren,placed on IL,2015-02-05,2015-02-08,3,Unknown
T.J. Warren,placed on IL,2015-01-23,2015-01-25,2,Unknown
T.J. Warren,placed on IL,2014-11-14,2014-11-17,3,Unknown
Tacko Fall,concussion,2019-10-26,2019-10-26,0,Head
Tacko Fall,sprained left ankle,2021-01-17,2021-01-19,2,Ankle
Tacko Fall,eye injury,2020-12-22,2020-12-30,8,Head
Taj Gibson,sprained left ankle,2014-11-01,2014-11-04,3,Ankle
Taj Gibson,sprained right ankle,2014-12-18,2014-12-22,4,Ankle
Taj Gibson,illness,2015-02-23,2015-02-25,2,Unknown
Taj Gibson,sore left ankle,2017-01-17,2017-01-20,3,Ankle
Taj Gibson,groin injury,2021-11-20,2021-11-30,10,Groin
Taj Gibson,illness,2017-03-31,2017-04-02,2,Unknown
Taj Gibson,strained left calf,2019-04-03,2019-04-10,7,Calf
Taj Gibson,neck injury,2022-11-12,2022-11-16,4,Neck
Taj Gibson,sore left ankle,2017-01-29,2017-02-01,3,Ankle
Taj Gibson,placed on IL,2014-11-24,2014-12-06,12,Unknown
Taj Gibson,sore left ankle,2015-03-01,2015-03-20,19,Ankle
Talen Horton-Tucker,surgery on right thumb,2021-10-18,2021-11-14,27,Unknown
Talen Horton-Tucker,strained right calf,2021-05-06,2021-05-09,3,Calf
Talen Horton-Tucker,NBA health and safety protocols,2021-12-14,2021-12-21,7,Unknown
Talen Horton-Tucker,sprained left ankle,2022-03-21,2022-03-27,6,Ankle
Talen Horton-Tucker,sprained right ankle,2023-01-08,2023-01-13,5,Ankle
Tarik Black,thigh injury,2014-11-04,2014-11-06,2,Unknown
Tarik Black,placed on IL,2015-12-02,2016-01-03,32,Unknown
Tarik Black,placed on IL,2016-01-08,2016-01-12,4,Unknown
Tarik Black,placed on IL,2016-01-29,2016-02-02,4,Unknown
Tarik Black,sprained right ankle,2016-12-11,2016-12-16,5,Ankle
